nm0799410	1.47980970844	-1.0056131395
nm0274473	0.196074975091	0.33582673772
nm0744351	-2.83039478431	0.0389761804959
nm0001217	0.0887383691048	-0.0263545762459
nm0598720	-2.30265667331	-0.0543457123986
nm0289343	0.0573587039253	0.476805759375
nm0566572	-2.42805315308	1.3118203857
nm0848583	0.935886174264	0.882245637375
nm0467422	-0.59764536183	-2.92137098749
nm0083944	0.213060461028	-0.473307866915
nm0393666	-0.367313772469	-0.336270238
nm0608853	-2.01404455405	2.37753925529
nm0057269	-0.93005782866	-0.672561445495
nm0533013	-0.253405625564	-0.688073240728
nm0562210	0.565187733091	2.74664135729
nm0853764	-1.94692103661	-1.4719036233
nm0430151	0.92475326125	0.463427679927
nm0813940	0.314845089884	0.494819320056
nm0113632	0.702719293223	0.433672416649
nm0751032	0.140699780894	0.27018544088
nm0354085	-2.13227089494	0.991025997686
nm0566680	1.19947990906	-1.33015042138
nm0049754	2.20792130432	1.0853401942
nm0246004	-0.045216180481	0.0874547606576
nm0041565	-2.04906200645	-2.20129598559
nm0623762	-0.672134401023	0.104700598401
nm0703946	-0.724977035712	1.45004363148
nm0123765	-2.15279133163	0.0154372937631
nm0058786	2.17511797291	1.48319885931
nm0176460	0.221996537736	-2.20098299769
nm0099054	-1.85332172603	-0.733258824635
nm0109050	1.73254544369	2.03998834015
nm0211460	1.50669224235	-1.90850496631
nm0835962	-2.55591273965	-0.033809312716
nm0386630	-0.921935940026	2.65629531099
nm0461594	1.18137393398	1.68595101362
nm0009943	1.13729124362	1.42159674408
nm0001648	1.64914638795	-0.621482294866
nm0582193	0.14465547261	-1.69358161707
nm0137230	0.469391496699	-0.309136055007
nm0898199	1.66234903859	0.275158647951
nm0569350	0.178702184719	-0.0197127486624
nm0188339	0.740458302014	2.29873514734
nm0497891	0.356724409556	-0.867456826899
nm0916001	-1.19293727145	-0.665167469824
nm0486057	1.68623777234	0.909064166921
nm0711501	1.6432185392	2.60951483409
nm0619798	-0.946729971783	-2.14429553402
nm0319566	2.35240495036	-0.796404960768
nm0057685	2.02335988882	-0.0279304930451
nm0122782	-1.22152021535	-0.738513186475
nm0759076	-1.54814840228	0.325977077462
nm0109815	-1.58804618792	2.17289906896
nm0709142	-0.565776451611	1.60669355349
nm0029397	-1.51669285179	-0.773052829212
nm0115511	-1.53288815435	0.233217483188
nm0090108	2.30675070385	-1.92668668566
nm0409420	1.53890357919	-2.40522358287
nm0320808	1.84075438212	-0.620438878575
nm0373324	0.0627711185506	0.0974646252072
nm0003857	-1.34394583512	-1.84270172943
nm0163748	0.185968752668	-0.0266824548437
nm0886556	1.48143958891	0.324659710799
nm0177228	-1.58801446442	0.802748165322
nm0797531	0.281547825548	2.59790749102
nm0132662	0.270276733302	-0.0904408891868
nm1030140	0.0375566210484	-0.125023266625
