nm0513394	-12.5933054048	15.4113726607
nm0513393	-18.7032330589	4.67017415251
nm0039697	19.0190799902	5.9408287323
nm0042144	-14.088284717	15.6268767154
nm0439852	-30.7759039381	-3.43884262853
nm0387987	20.0926501129	-0.889584030184
nm0439850	-24.5591331202	-2.31222874293
nm0612204	7.85804913996	14.532869055
nm0791616	-22.1511678725	3.0389223772
nm0951719	-0.45317426412	0.0231907148729
nm0156522	15.7673790997	20.9647288365
nm0849197	-22.8715576894	14.1786400819
nm1317863	-14.8089972385	16.3266833042
nm0048975	5.93622268246	-11.0425690941
nm0710102	-13.7553582706	20.417434774
nm0178066	-13.1792436708	-6.77946527199
nm0391096	-13.3184836353	-10.8345496596
nm0598720	-15.8448240535	7.21395708424
nm0795281	16.4994429851	7.81762765066
nm0289343	-3.48088067156	-10.0665072239
nm0018717	-23.4011549772	-12.8935975857
nm0467422	2.49160751596	-28.7562343359
nm0018718	3.29460989047	21.7781608697
nm0120517	7.9938872836	20.1172509379
nm0269647	-15.0135114647	-12.2451257235
nm0197714	4.52444277629	-3.25549841729
nm0561250	2.3425101746	-20.2869518303
nm0037742	-28.3513276602	7.94916508205
nm0045393	-19.786162396	16.3605718603
nm0583093	-10.8107575002	1.89392240547
nm0461446	-4.03522979199	4.24111364929
nm0628602	-25.1655319987	-2.5339786186
nm0000789	-9.83743116984	-8.71332268231
nm0628601	2.37868277839	5.85728699988
nm0000116	-1.63040331663	-0.0570747906777
nm0243470	18.3468231777	15.4922807712
nm0026121	12.6935244711	-6.11199908063
nm0170529	-1.8147608669	-0.625396992034
nm0000117	5.04978740335	3.46464944068
nm0465355	-21.6332050888	5.57509482827
nm0078769	-10.062473717	11.7073740837
nm0447290	2.94277310668	-6.50287996185
nm0000114	-0.627885006647	5.52631551034
nm0284938	-9.12235033874	18.2403653322
nm0339562	-2.19071191866	7.79586898933
nm0485183	26.8549314097	-5.66193914238
nm0899930	3.37632587269	24.9243779347
nm0751032	-2.68609494761	-6.31503853761
nm0604686	-0.184008503843	0.392237631031
nm0659363	9.5261742225	2.88603341111
nm0000113	2.43880137496	2.41185315744
nm0301843	-1.10744472643	-19.0566303355
nm0104507	-8.34867754531	-2.54383298575
nm0241909	-4.15473064884	4.99699883149
nm0703946	-9.12672982502	2.71143888965
nm0580924	8.66065079133	5.57130477157
nm0244884	-3.61093929781	0.823356079542
nm1709004	25.8117766231	17.2521449869
nm0123092	1.15876549998	10.2072550968
nm0123090	-0.737674986664	12.1069787978
nm0941777	8.17762032767	13.8794951673
nm0662321	4.50226305969	-12.6508310076
nm0083307	5.39545346732	4.53293952471
nm0001642	6.08451120278	-0.852848711085
nm0497097	18.505779471	22.7930729626
nm0099054	-6.60010836992	-0.135862170952
nm0136953	-0.669344476349	26.6783991499
nm0293461	1.33932222747	-4.97675687697
nm0852965	12.1095494073	0.634706526116
nm0481957	21.2099635175	-18.3637228917
nm0001644	-0.45295834642	8.25391639315
nm0386630	-9.55591738773	19.6190583385
nm0153493	11.2206132914	25.3278102684
nm0715689	9.45702540987	-8.39732807416
nm0059410	3.8944513735	-10.4288720567
nm0938231	-14.6505794069	7.41478618902
nm1670137	-7.2786529684	7.15804680256
nm0744351	-8.82565319636	-13.2337340993
nm0814828	2.32589396126	-5.55189996338
nm0092430	-7.08460235026	-2.79605379634
nm0748338	-5.59943012833	-17.9962330258
nm0758413	-1.34751483904	-5.37280511806
nm0758411	6.91846805012	20.1723327718
nm0515635	21.621662427	7.81326985712
nm0531810	-19.9300852675	-14.4542768958
nm0453006	-13.2979987761	2.44303473164
nm0421028	-26.0786853058	-2.56851244553
nm0048414	-0.24192539876	0.213770375417
nm0605080	0.129788816612	0.341985529806
nm0437099	29.6495162473	6.61691847505
nm0487050	10.1752420494	-5.93469921135
nm0575761	-14.3475894434	20.2507889055
nm0333380	-6.10140977699	2.77668842362
nm2928953	20.5069097431	-11.0434442658
nm0037816	-14.0159333561	-1.92518947992
nm0609306	28.8129982621	5.58949241594
nm0958602	-2.86643111028	-20.3226211709
